m,μ,D,rθ,N_mean,alphas_mean,betas_mean,alphau_mean,betau_mean,Q_ST_u_mean,Q_ST_s_mean,N_std,alphas_std,betas_std,alphau_std,betau_std,Q_ST_u_std,Q_ST_s_std,sqrtk,cl
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.42436812386106887,7233.960000000001,0.012304993846306336,0.059838127035125185,0.0701171989313592,0.15217527855717172,0.6845718270957126,0.8291576598285111,14.340808903266236,0.0004898039246509329,0.0033656119637012717,0.0035054489629393983,0.004055541548844553,0.015177480408091415,0.009831445421154175,0.9739197032043668,8.30952380952381
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.4257838451025717,7230.054000000001,0.013008645540800935,0.05418620126912773,0.10216012933767016,0.12229986972769105,0.5448466125799811,0.8058364423548925,10.09103463476387,0.0006294921602226441,0.004567448978272626,0.006145003210174938,0.006344111199070354,0.027446230649771867,0.01293599670963043,0.959861387787539,2.7346938775510203
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.4327542753911742,7230.173999999999,0.012166225936912588,0.04830958111936616,0.09637977630867098,0.12462883258952595,0.5637549738025901,0.7988645416083632,21.110820211445937,0.0005688873241551794,0.0009014472810300268,0.005151799465840191,0.006947720847904309,0.025417461067518646,0.00716385854947169,0.9292537801194036,3.08078231292517
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.45095566737318743,7229.696000000001,0.012374825366539357,0.047529083338071314,0.08642396212242302,0.13237904551485002,0.6051454341782213,0.7933966629211372,10.440135535518783,0.00031286054614730255,0.0014602538257238028,0.0044115442753443505,0.0025475031109099744,0.015215179712420458,0.0020857191757890727,0.9732297839237714,5.5229591836734695
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.45336094050074505,7237.462000000001,0.012687011058147865,0.049487379505059936,0.08552154675313965,0.1381804656040225,0.6177903633994107,0.7959988621930588,9.930945070838089,0.0006860751905703993,0.0010945247805767932,0.004540534532247502,0.003964413594441735,0.0160061966835353,0.008505039192587079,0.9666540121602519,5.159863945578231
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.4713249848084237,7216.529999999999,0.013688058452441327,0.06051289138558338,0.0889480581155717,0.132850420402628,0.5988539220707547,0.8151316125349201,9.85160646798265,0.00012813954851654586,0.003934966152997573,0.0030556887527514363,0.005512761647706632,0.014088635741947932,0.009448440388931705,0.9628641241276218,3.2227891156462585
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.48814068919747367,7231.44,0.0123392905575972,0.0649082921377426,0.09191742029850217,0.1274164734632805,0.580994275799372,0.8402412157345907,20.504481217529076,0.0006413235551874453,0.002460931370956516,0.0033843435609289436,0.0021476684381457577,0.011405105337911751,0.006601549920141446,0.9278104936674272,2.5510204081632653
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.49017297983738445,7229.530000000001,0.012338408492486097,0.06539518312127147,0.09806470297365415,0.12272242318436768,0.5558879158937595,0.8411847950847285,13.48674349129525,0.00048007443777932374,0.0032650154839915326,0.004149565337167172,0.003874963621315762,0.01280030526075624,0.004465459946686945,0.9458791022758678,2.8299319727891157
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.4924591422734631,7223.036,0.013031609524501034,0.056127620355550814,0.10479257864145526,0.11068797403904573,0.5136612647065812,0.8113796685037995,16.252528418680217,0.000987945631011047,0.004966271785281333,0.004616940115046779,0.00490376391567139,0.018812425354409575,0.006389279367827962,0.9761704726103528,1.8979591836734695
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.4939394752640438,7211.634,0.013398178617772653,0.08349464258216359,0.08567669609859657,0.13378317525536823,0.6098557842704735,0.861612020146244,11.134039249077437,0.000496785506163372,0.0037167647215858826,0.006110825135081513,0.003918886548474973,0.020473006913645713,0.005810314442993775,0.9384592133022482,4.655612244897959
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5080626802551327,7216.7699999999995,0.012339033367705334,0.042182396205477916,0.07654859208501275,0.14773114845471275,0.6587922570068737,0.7728883446462291,17.10717393376225,0.000331778728886365,0.0038294499567559366,0.005889453834017833,0.005004077756892574,0.02414405269336278,0.014384298830951655,0.9695237776654256,6.928571428571429
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5108130838873232,7241.745999999999,0.012734398455242213,0.08412557862534464,0.09554120537841224,0.12407137398397325,0.5649344189844718,0.8684109912339837,20.814173776539953,0.00047440537328447696,0.004342650743744144,0.005425572897180234,0.006026031616353106,0.022635753028316094,0.004721543540425878,0.9372170259475787,2.163265306122449
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5160767030594732,7230.505999999999,0.012162536746064791,0.06439447889780221,0.09819810709971519,0.12139351115978898,0.5526791297533288,0.8410321008918544,19.60379249023,0.00017899937888030205,0.002341610602536062,0.0032027116941259425,0.005247364528334931,0.01812471781690376,0.0043942684777611325,0.9530048967182635,2.42687074829932
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5172660931691714,7236.414,0.011766978106931617,0.047718048474419725,0.08969565276891582,0.1287985396978481,0.5894958420534664,0.8020115171728925,9.007187685398819,0.0005629449799152069,0.0022365550252510264,0.0022001300125769423,0.0023439827175471477,0.00662700379334561,0.010628303266509972,0.9495256997764048,5.147108843537415
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5236035254406223,7217.048,0.012751156655669916,0.04823499695447974,0.08129837670111752,0.13966511131524478,0.6319061593471313,0.7907592345400473,9.680840356084547,0.0005689558537857417,0.003121948020955512,0.005718051010599834,0.007647842314158727,0.02747423897282698,0.0038155503229572096,0.9755995757011724,6.649659863945578
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5292573628838027,7222.376000000001,0.012382062360207492,0.053132850069204526,0.0783239213453091,0.14251941042240696,0.6454128107942847,0.8108600988256711,21.32968190105023,0.00030991966408440934,0.001919957911622381,0.006715850168986846,0.006279751916241369,0.028744900992157048,0.007915419577668645,0.9711575026911725,5.993197278911564
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5324082293613678,7231.786,0.01257583218148769,0.05678481600494718,0.08949134151029785,0.12958526270679807,0.5914561729910393,0.8185089271157056,10.40427940801265,0.000795361045210179,0.0024377579918343746,0.0038279014769067384,0.004741744673538639,0.018100580294898878,0.013095742786439539,0.9808384654516711,3.681122448979592
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5447523312345648,7236.474,0.012566282508998296,0.05834475437910062,0.08653925445633087,0.13368747855614688,0.6069804596244259,0.8225317143821776,9.157457616609575,0.0006991889857910508,0.002875869626778841,0.0029547849332895166,0.004247681324985912,0.014934406967921983,0.012688479491157654,0.9589840001190055,5.8231292517006805
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5675189282785909,7245.712000000001,0.011432853783090485,0.047864973502232996,0.09129627006177975,0.1304679257332817,0.5880128426255842,0.8069772656083295,20.94365942236448,0.0006820267880514146,0.003314618767252718,0.0025288202054712097,0.006949164047737218,0.018841535235799876,0.009787485299893369,0.9708145178411668,4.927721088435374
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5694953736035693,7231.298000000001,0.012318528363788833,0.061236212860100135,0.09503401797091207,0.12603356951177852,0.5702431972721193,0.8321497592922296,21.102341576232675,0.00032240833070629524,0.0036943804456472684,0.0058455836619259564,0.005127716557321825,0.01815104194067245,0.010525846732173641,0.969070603273587,2.7993197278911564
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5698569589366406,7230.692000000001,0.012121949764482883,0.05382850846020615,0.07834409497202163,0.1469326909454221,0.6521739196332315,0.8160806237494185,6.690199548593444,0.00023436894262464977,0.0015763348757116531,0.004935273957365317,0.0062137888529441325,0.0219926982098383,0.007120576505631873,0.9735975368865115,8.620748299319727
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5760402459748429,7248.9299999999985,0.010757991893613933,0.027989249299997514,0.10531274907508237,0.11435967550971345,0.5207437459159792,0.7224583163529269,17.90544330643605,0.000624136468468462,0.0003880620855183325,0.006656365992740248,0.005122787185142684,0.026516530067235825,0.012949601194720568,0.9793320612796446,3.2857142857142856
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5792371934624919,7237.228,0.012068518378525794,0.04990956989443709,0.08195276692180979,0.1407041383466001,0.6319196928874865,0.80496219539468,7.87744692143313,0.00060285359847429,0.0038386765998939185,0.004538047979762007,0.005310495816395029,0.01915693543183888,0.007853438423745375,0.9875645168403333,7.831632653061225
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5794661674596303,7241.414,0.012958496786245052,0.09908345538695601,0.08213935260486699,0.13637320316353696,0.6241371138991838,0.8843208989606118,12.747693124640325,0.0004291376580914699,0.0030428712512097656,0.003138400657734194,0.0024835534449307523,0.012552262707870276,0.003124531563298483,0.9780859873792607,4.0187074829931975
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5805376181882317,7239.246000000001,0.011981586116649158,0.05873206843040056,0.0788938566203025,0.1451078120185975,0.6477763637299654,0.8302615435181695,8.152801972328263,0.00029811639824972325,0.0035317805079416727,0.004389411133281157,0.004785521408245557,0.01989625916710411,0.008338129674990011,0.9792952423258403,7.811224489795919
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5808464881110602,7221.846,0.012824432970296163,0.07886088016314985,0.10440905669728404,0.11419690009568709,0.5223434684292159,0.8598236776627621,13.711831752176845,0.0004915778429871609,0.005520389598669728,0.004054673147469729,0.004729216863577973,0.018097948266703717,0.007390012630690668,0.980206657974314,1.739795918367347
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5838759877265444,7238.584,0.011309653189875101,0.045060693330225624,0.08300157757959195,0.13882485822167934,0.6259278697528802,0.7988951636762287,19.501957081277826,0.0006703509718329993,0.004059179094950511,0.00601893636733608,0.005676999864852568,0.023793295032687907,0.011645232022847595,0.9744831052277743,7.607142857142857
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5903636968726073,7233.375999999999,0.011200082082927902,0.05043646446500914,0.07441051292544272,0.1508168997933464,0.6695928151225294,0.8178602655230016,14.56454702350892,0.00044853740690704397,0.003732337292634527,0.00593622125382996,0.006700054815589143,0.026056773083972005,0.010325920430496098,0.9579208501955335,7.035714285714286
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.5918664922514635,7238.606,0.012209930978015461,0.06352129013746066,0.09005215575477894,0.125937008398989,0.5832102667058772,0.8387971229694953,12.891742706089188,0.0006082129525610742,0.0023461248544467722,0.0042175477068597915,0.002756225368783768,0.010137311739372991,0.004413160086214408,0.9428324458313164,2.863095238095238
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.6059864945231507,7231.360000000001,0.012404544484915738,0.06604102455372056,0.07680491998905445,0.14794547500456157,0.6583298195636275,0.8418867775909844,9.208800138997647,0.00039853671918222333,0.0007799113263311041,0.005539981423534603,0.00568938170366003,0.021956178813040787,0.0038526390481700232,0.9634523742186801,7.818027210884353
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.6125571215988448,7239.248,0.01149472268920428,0.0540695016342454,0.08641194367102564,0.13386126181855307,0.6075515856584838,0.8244622432289663,13.136453859394202,0.00033073804602248467,0.0022864074591963895,0.0026427613841893587,0.0058821651441966745,0.013140714536876591,0.00953604301914362,0.9579947660962366,4.502551020408164
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.6206844728531671,7236.7339999999995,0.011388514001216711,0.04104462777406408,0.07673077053426143,0.14608285449398523,0.6554652309894248,0.7824526002586533,19.838825066016422,0.00040306785424691117,0.002796043776476742,0.003872378184179568,0.006261654916057294,0.020406965639224818,0.008674135338314385,0.9694385720426986,8.54421768707483
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.6214560082891073,7237.378,0.011976889306458346,0.05654784085514318,0.08259517935758576,0.13726227313759298,0.6243903513635528,0.825103499001672,9.871540913150177,0.00040420841869292015,0.002234205606855239,0.006261150568947035,0.006587491977708235,0.02389864145730648,0.007218245602950131,0.9786274035872994,4.8979591836734695
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.6214951168451434,7229.807999999999,0.011598414471874133,0.048976516007230984,0.08970640973363915,0.13051700166952276,0.5923797365155095,0.8085976780034485,7.7720376993426346,0.0005766163767769701,0.0008566667482758191,0.008233601356215633,0.010120865972431257,0.04075228167547404,0.006491009189794481,0.9738876850528705,4.164965986394558
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.6610578962402185,7235.26,0.011754740958326456,0.04874007221841381,0.08787568020711133,0.13864937323376245,0.6119000185527398,0.8056575785328978,14.154001201073955,0.0006147532904119499,0.002013188831889399,0.004756608240974946,0.0069548982780196335,0.02363348043729459,0.007675079746679506,0.9629595693739912,4.5977891156462585
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.6674354720808137,7243.910000000001,0.011075441969953375,0.047050881639553226,0.08138287639606825,0.14069613546578427,0.6334472144542482,0.8092547975897565,13.381455451481834,0.00028049894868046433,0.0024479066059369826,0.0032072477382051583,0.005010839835342308,0.016095057171683063,0.006825876723122666,0.9685847970391537,6.7023809523809526
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.6674544033775753,7242.206,0.012638072357121227,0.0643979793964713,0.08178035313117474,0.13894701711887086,0.6295094167726262,0.8359064226273383,9.826692220681464,0.0003355882836309355,0.0016668383029712261,0.004195971787164453,0.004851729672846355,0.01641905425368896,0.004671738710381239,0.9444355288067532,4.66921768707483
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.6804200074348979,7241.658,0.01184272433419633,0.06093252386495103,0.09312388191964474,0.12495030628096479,0.5728695325586732,0.8368582553471382,10.164889079572148,0.00048599362720109786,0.004955020731420872,0.003247187161737706,0.004936414812845586,0.016934637613881955,0.00812184474730326,0.9793320612796446,3.2857142857142856
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.691458224742575,7246.1759999999995,0.011591548133354706,0.06038176191511602,0.08496799248913423,0.13676620598516917,0.6170748423480541,0.8388775070179214,17.120462318524247,0.0004378325868018107,0.0023168499346433,0.005669949018780321,0.0026024186475684195,0.017261924077359905,0.005807670447904401,0.9863915235150458,5.503401360544218
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.6915732506704838,7243.304000000001,0.01187355001531256,0.053782283030101484,0.08714242393853702,0.13721904079434524,0.6112112709231176,0.8188318798317743,11.513397847725015,0.000382534441803326,0.003085482014164859,0.004929796199948778,0.008942158714614594,0.027615694685148955,0.010297538324996056,0.9774715712752372,5.761904761904762
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.70705665296339,7236.88,0.01192089136116525,0.06907896128044397,0.0850099493445381,0.13976405780512224,0.6218448965944392,0.8527511374327915,20.580200436341784,0.0005803686125057155,0.0024153237142674885,0.004190934689387883,0.0037535648310309914,0.016482834403964815,0.007696839644077278,0.9855177554619254,6.0731292517006805
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.707108572128405,7258.853999999999,0.010629454559764911,0.04938978956991534,0.0903016245174676,0.12729890920165193,0.5846917041033597,0.8229043705574008,8.934642130493945,0.0005372132964212773,0.0018782598180494393,0.00543221023028287,0.008412702835384306,0.029758650912055616,0.005756729129830369,0.9836685081341578,6.654761904761905
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.710023201109818,7247.752,0.0109493748811806,0.045003359029712156,0.09545936333200335,0.12457810297898927,0.566135948942856,0.804155008033398,21.265701728370065,0.0004249186538236126,0.0018439227004438746,0.003932943845881002,0.0046000893317031475,0.017575894207385714,0.00964154993700622,0.968960594588208,4.13265306122449
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.7362404287146842,7244.156,0.01072915333087145,0.04700529621609449,0.08316190616480129,0.1387108060652174,0.6252287877068022,0.8141133217210111,8.42093106491207,0.00031660254379296707,0.0010682758986422355,0.0032181739189208504,0.0032064413720463447,0.009664231339393486,0.006528163826067818,0.9638952782108133,6.2227891156462585
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.7463173978148261,7233.024,0.012093597133889068,0.07364458181112646,0.09199233212905955,0.1300873058489464,0.5862914266013711,0.8589757823203963,8.04746730344409,0.0006843281406845505,0.0021830441754897693,0.008949838945328916,0.004608940512356947,0.03175073343834298,0.006100224154581876,0.9631158773970012,3.9727891156462585
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.7492744366486533,7232.228,0.011546225125595812,0.07568053400682467,0.09886466048397652,0.11952166646332633,0.5469664478722366,0.8673735485156735,9.0573489498861,0.0007751797544230444,0.0032642813614726382,0.0038643958677934327,0.007460759191873679,0.02471899578939639,0.012402472128651025,0.952468002311824,4.052721088435374
0.009999999776482582,0.10000000149011612,0.05000000074505806,0.7549611503665435,7246.7119999999995,0.010691895741146245,0.06955160788872805,0.09668464212128783,0.11914412835021974,0.5520400141102751,0.8666962982382362,8.467627766972248,0.00043882523774157344,0.0023742459000555376,0.005066103897328262,0.005055545009541847,0.021646922895477167,0.005726559326245892,0.926951295709849,3.5901360544217686
